fecha_hora,pozo_id,equipo_id,tipo_lodo,viscosidad_funnel,densidad_lpg,caudal_gpm,malla_api
2026-07-12 12:00:00,PZ-004,EQ-019,OBM,44.9,11.1,694.5,0
2026-07-12 18:00:00,PZ-004,EQ-019,WBM,40.3,13.0,832.8,0
2026-07-13 00:00:00,PZ-004,EQ-019,WBM,60.8,13.2,740.8,0
2026-07-13 06:00:00,PZ-004,EQ-019,WBM,48.5,15.3,429.9,0
2026-07-13 12:00:00,PZ-004,EQ-019,WBM,72.4,9.5,414.1,0
2026-07-13 18:00:00,PZ-004,EQ-019,OBM,55.9,13.0,479.0,0
2026-07-14 00:00:00,PZ-004,EQ-019,OBM,71.7,12.0,782.1,0
2026-07-14 06:00:00,PZ-004,EQ-019,WBM,65.1,12.6,585.0,0
2026-07-14 12:00:00,PZ-004,EQ-019,OBM,79.8,13.3,311.9,0
2026-07-14 18:00:00,PZ-004,EQ-019,OBM,42.2,9.9,606.0,0
2026-07-15 00:00:00,PZ-004,EQ-019,OBM,83.9,10.2,413.4,0
2026-07-15 06:00:00,PZ-004,EQ-019,WBM,76.9,10.4,592.4,0
2026-07-15 12:00:00,PZ-004,EQ-019,OBM,66.4,15.6,545.1,0
2026-07-15 18:00:00,PZ-004,EQ-019,OBM,81.2,11.0,602.4,0
2026-07-16 00:00:00,PZ-004,EQ-019,WBM,65.8,14.6,605.9,0
2026-07-16 06:00:00,PZ-004,EQ-019,WBM,50.7,15.9,519.6,0
2026-07-16 12:00:00,PZ-004,EQ-019,OBM,45.2,10.4,579.9,0
2026-07-16 18:00:00,PZ-004,EQ-019,OBM,79.0,15.6,369.2,0
2026-07-17 00:00:00,PZ-004,EQ-019,WBM,67.0,12.9,669.2,0
2026-07-17 06:00:00,PZ-004,EQ-019,WBM,64.6,9.6,739.9,0
2026-07-17 12:00:00,PZ-004,EQ-019,WBM,73.3,12.8,429.8,0
2026-07-17 18:00:00,PZ-004,EQ-019,WBM,67.2,9.3,759.9,0
2026-07-18 00:00:00,PZ-004,EQ-019,WBM,51.1,13.7,743.3,0
2026-07-18 06:00:00,PZ-004,EQ-019,OBM,80.1,11.7,344.8,0
2026-07-18 12:00:00,PZ-004,EQ-019,WBM,42.2,11.9,366.8,0
2026-07-18 18:00:00,PZ-004,EQ-019,WBM,77.2,10.2,376.3,0
2026-07-19 00:00:00,PZ-004,EQ-019,OBM,45.2,13.1,346.7,0
2026-07-19 06:00:00,PZ-004,EQ-019,OBM,68.3,13.8,330.5,0
2026-07-19 12:00:00,PZ-004,EQ-019,WBM,52.3,14.3,539.5,0
2026-07-19 18:00:00,PZ-004,EQ-019,OBM,84.7,12.2,581.5,0
2026-07-20 00:00:00,PZ-004,EQ-019,WBM,56.7,15.8,663.2,0
2026-07-20 06:00:00,PZ-004,EQ-019,WBM,58.8,10.3,773.1,0
2026-07-20 12:00:00,PZ-004,EQ-019,OBM,42.4,13.4,565.1,0
2026-07-20 18:00:00,PZ-004,EQ-019,WBM,63.1,12.9,829.6,0
2026-07-21 00:00:00,PZ-004,EQ-019,OBM,61.6,10.5,666.1,0
2026-07-21 06:00:00,PZ-004,EQ-019,WBM,68.2,12.3,679.0,0
2026-07-21 12:00:00,PZ-004,EQ-019,OBM,57.6,9.4,571.6,0
2026-07-21 18:00:00,PZ-004,EQ-019,WBM,54.9,9.6,618.9,0
2026-07-22 00:00:00,PZ-004,EQ-019,OBM,52.0,11.6,678.9,0
2026-07-22 06:00:00,PZ-004,EQ-019,OBM,63.4,13.7,592.6,0
2026-07-22 12:00:00,PZ-004,EQ-019,OBM,57.4,11.0,688.1,0
2026-07-22 18:00:00,PZ-004,EQ-019,WBM,71.8,12.0,466.1,0
2026-07-23 00:00:00,PZ-004,EQ-019,OBM,55.8,14.3,473.1,0
2026-07-23 06:00:00,PZ-004,EQ-019,OBM,74.5,16.0,377.3,0
2026-07-23 12:00:00,PZ-004,EQ-019,OBM,66.6,14.5,325.8,0
2026-07-23 18:00:00,PZ-004,EQ-019,OBM,42.7,12.8,434.7,0
2026-07-24 00:00:00,PZ-004,EQ-019,WBM,46.6,9.7,335.9,0
2026-07-24 06:00:00,PZ-004,EQ-019,OBM,63.0,10.5,489.1,0
2026-07-24 12:00:00,PZ-004,EQ-019,OBM,58.9,13.7,487.0,0
2026-07-24 18:00:00,PZ-004,EQ-019,OBM,42.2,15.4,397.9,0
2026-07-25 00:00:00,PZ-004,EQ-019,OBM,51.1,9.2,569.5,0
2026-07-25 06:00:00,PZ-004,EQ-019,OBM,76.8,12.6,654.8,0
2026-07-25 12:00:00,PZ-004,EQ-019,OBM,71.0,15.8,550.9,0
2026-07-25 18:00:00,PZ-004,EQ-019,WBM,77.8,9.9,704.8,0
2026-07-26 00:00:00,PZ-004,EQ-019,OBM,72.9,13.6,787.8,0
2026-07-26 06:00:00,PZ-004,EQ-019,WBM,81.8,9.4,719.4,0
2026-07-26 12:00:00,PZ-004,EQ-019,OBM,77.6,13.5,551.6,0
2026-07-26 18:00:00,PZ-004,EQ-019,OBM,55.0,9.7,610.3,0
2026-07-27 00:00:00,PZ-004,EQ-019,OBM,50.5,11.7,834.9,0
2026-07-27 06:00:00,PZ-004,EQ-019,OBM,75.1,10.1,556.8,0
2026-07-27 12:00:00,PZ-004,EQ-019,WBM,41.5,11.9,533.8,0
2026-07-27 18:00:00,PZ-004,EQ-019,WBM,81.3,10.8,613.0,0
2026-07-28 00:00:00,PZ-004,EQ-019,OBM,69.4,10.1,378.6,0
2026-07-28 06:00:00,PZ-004,EQ-019,WBM,57.7,11.8,408.0,0
2026-07-28 12:00:00,PZ-004,EQ-019,WBM,40.5,14.6,826.6,0
2026-07-28 18:00:00,PZ-004,EQ-019,WBM,82.9,14.2,790.1,0
2026-07-29 00:00:00,PZ-004,EQ-019,OBM,81.9,12.2,669.7,0
2026-07-29 06:00:00,PZ-004,EQ-019,OBM,83.9,11.3,436.1,0
2026-07-29 12:00:00,PZ-004,EQ-019,OBM,53.2,9.3,775.9,0
2026-07-29 18:00:00,PZ-004,EQ-019,OBM,65.0,11.2,371.4,0
2026-07-30 00:00:00,PZ-004,EQ-019,WBM,67.1,12.0,377.8,0
2026-07-30 06:00:00,PZ-004,EQ-019,OBM,83.9,12.7,371.3,0
2026-07-30 12:00:00,PZ-004,EQ-019,OBM,82.9,12.7,496.4,0
2026-07-30 18:00:00,PZ-004,EQ-019,OBM,40.7,12.3,301.3,0
2026-07-31 00:00:00,PZ-004,EQ-019,OBM,44.9,14.7,595.0,0
2026-05-01 00:00:00,PZ-004,EQ-020,WBM,77.0,11.5,751.6,0
2026-05-01 06:00:00,PZ-004,EQ-020,WBM,74.4,13.5,468.8,0
2026-05-01 12:00:00,PZ-004,EQ-020,WBM,78.2,13.9,366.6,0
2026-05-01 18:00:00,PZ-004,EQ-020,OBM,67.9,12.7,501.5,0
2026-05-02 00:00:00,PZ-004,EQ-020,OBM,73.9,14.1,405.9,0
2026-05-02 06:00:00,PZ-004,EQ-020,WBM,74.1,10.5,568.0,0
2026-05-02 12:00:00,PZ-004,EQ-020,OBM,80.0,11.0,423.4,0
2026-05-02 18:00:00,PZ-004,EQ-020,WBM,69.9,15.7,793.1,0
2026-05-03 00:00:00,PZ-004,EQ-020,OBM,63.8,11.4,379.4,0
2026-05-03 06:00:00,PZ-004,EQ-020,WBM,67.4,13.2,484.2,0
2026-05-03 12:00:00,PZ-004,EQ-020,OBM,60.8,14.1,309.1,0
2026-05-03 18:00:00,PZ-004,EQ-020,WBM,45.1,10.3,677.6,0
2026-05-04 00:00:00,PZ-004,EQ-020,WBM,41.4,13.9,594.9,0
2026-05-04 06:00:00,PZ-004,EQ-020,OBM,64.9,9.1,761.2,0
2026-05-04 12:00:00,PZ-004,EQ-020,WBM,75.2,10.3,305.5,0
2026-05-04 18:00:00,PZ-004,EQ-020,OBM,55.7,14.7,314.5,0
2026-05-05 00:00:00,PZ-004,EQ-020,WBM,73.2,11.2,725.1,0
2026-05-05 06:00:00,PZ-004,EQ-020,OBM,54.3,10.3,749.2,0
2026-05-05 12:00:00,PZ-004,EQ-020,OBM,41.5,14.5,457.8,0
2026-05-05 18:00:00,PZ-004,EQ-020,OBM,45.3,11.1,697.9,0
2026-05-06 00:00:00,PZ-004,EQ-020,OBM,54.0,11.8,354.9,0
2026-05-06 06:00:00,PZ-004,EQ-020,WBM,42.2,10.4,524.9,0
2026-05-06 12:00:00,PZ-004,EQ-020,WBM,43.6,11.2,709.9,0
2026-05-06 18:00:00,PZ-004,EQ-020,OBM,46.3,10.5,454.2,0
2026-05-07 00:00:00,PZ-004,EQ-020,OBM,60.0,12.4,386.8,0
2026-05-07 06:00:00,PZ-004,EQ-020,OBM,59.4,15.1,798.0,0
2026-05-07 12:00:00,PZ-004,EQ-020,WBM,41.2,13.1,419.9,0
2026-05-07 18:00:00,PZ-004,EQ-020,OBM,77.7,12.9,737.9,0
2026-05-08 00:00:00,PZ-004,EQ-020,OBM,70.0,13.2,493.8,0
2026-05-08 06:00:00,PZ-004,EQ-020,WBM,77.6,11.8,722.0,0
2026-05-08 12:00:00,PZ-004,EQ-020,OBM,63.7,11.3,330.1,0
2026-05-08 18:00:00,PZ-004,EQ-020,WBM,55.9,11.4,383.1,0
2026-05-09 00:00:00,PZ-004,EQ-020,WBM,75.0,10.7,458.0,0
2026-05-09 06:00:00,PZ-004,EQ-020,WBM,59.5,9.6,534.9,0
2026-05-09 12:00:00,PZ-004,EQ-020,WBM,69.7,14.4,495.8,0
2026-05-09 18:00:00,PZ-004,EQ-020,OBM,75.4,13.5,320.9,0
2026-05-10 00:00:00,PZ-004,EQ-020,OBM,55.9,12.1,458.1,0
2026-05-10 06:00:00,PZ-004,EQ-020,WBM,51.1,14.0,376.1,0
2026-05-10 12:00:00,PZ-004,EQ-020,WBM,65.9,11.3,562.9,0
2026-05-10 18:00:00,PZ-004,EQ-020,WBM,78.5,12.9,665.8,0
2026-05-11 00:00:00,PZ-004,EQ-020,OBM,45.8,15.8,739.6,0
2026-05-11 06:00:00,PZ-004,EQ-020,OBM,47.6,15.9,694.3,0
2026-05-11 12:00:00,PZ-004,EQ-020,OBM,72.0,13.3,533.2,0
2026-05-11 18:00:00,PZ-004,EQ-020,WBM,81.7,10.6,829.3,0
2026-05-12 00:00:00,PZ-004,EQ-020,WBM,40.6,15.3,357.4,0
2026-05-12 06:00:00,PZ-004,EQ-020,OBM,75.6,14.9,802.8,0
2026-05-12 12:00:00,PZ-004,EQ-020,OBM,66.2,12.9,307.1,0
2026-05-12 18:00:00,PZ-004,EQ-020,WBM,77.3,12.9,843.0,0
2026-05-13 00:00:00,PZ-004,EQ-020,OBM,64.6,15.5,446.3,0
2026-05-13 06:00:00,PZ-004,EQ-020,OBM,63.5,11.2,842.6,0
2026-05-13 12:00:00,PZ-004,EQ-020,OBM,51.7,9.0,843.3,0
2026-05-13 18:00:00,PZ-004,EQ-020,OBM,77.8,14.7,552.5,0
2026-05-14 00:00:00,PZ-004,EQ-020,WBM,58.4,10.8,546.4,0
2026-05-14 06:00:00,PZ-004,EQ-020,OBM,77.4,10.8,825.8,0
2026-05-14 12:00:00,PZ-004,EQ-020,OBM,80.4,9.5,632.7,0
2026-05-14 18:00:00,PZ-004,EQ-020,OBM,44.1,14.8,556.6,0
2026-05-15 00:00:00,PZ-004,EQ-020,WBM,68.8,9.3,735.1,0
2026-05-15 06:00:00,PZ-004,EQ-020,WBM,61.3,13.7,827.5,0
2026-05-15 12:00:00,PZ-004,EQ-020,OBM,54.6,12.7,363.6,0
2026-05-15 18:00:00,PZ-004,EQ-020,OBM,78.2,16.0,842.4,0
2026-05-16 00:00:00,PZ-004,EQ-020,WBM,52.4,10.4,382.6,0
2026-05-16 06:00:00,PZ-004,EQ-020,OBM,66.5,15.1,827.7,0
2026-05-16 12:00:00,PZ-004,EQ-020,OBM,42.4,12.4,502.6,0
2026-05-16 18:00:00,PZ-004,EQ-020,OBM,60.0,14.7,777.9,0
2026-05-17 00:00:00,PZ-004,EQ-020,OBM,45.0,13.0,450.9,0
2026-05-17 06:00:00,PZ-004,EQ-020,WBM,68.6,13.1,421.1,0
2026-05-17 12:00:00,PZ-004,EQ-020,OBM,75.7,12.5,382.0,0
2026-05-17 18:00:00,PZ-004,EQ-020,WBM,72.9,13.2,695.0,0
2026-05-18 00:00:00,PZ-004,EQ-020,OBM,61.6,9.6,343.9,0
2026-05-18 06:00:00,PZ-004,EQ-020,OBM,52.6,14.3,374.7,0
2026-05-18 12:00:00,PZ-004,EQ-020,OBM,46.8,10.0,557.3,0
2026-05-18 18:00:00,PZ-004,EQ-020,WBM,62.5,9.6,432.7,0
2026-05-19 00:00:00,PZ-004,EQ-020,OBM,72.8,9.5,732.7,0
2026-05-19 06:00:00,PZ-004,EQ-020,OBM,58.9,15.0,674.0,0
2026-05-19 12:00:00,PZ-004,EQ-020,OBM,76.2,9.0,563.4,0
2026-05-19 18:00:00,PZ-004,EQ-020,WBM,76.2,15.6,433.1,0
2026-05-20 00:00:00,PZ-004,EQ-020,OBM,55.1,13.7,572.3,0
2026-05-20 06:00:00,PZ-004,EQ-020,WBM,77.3,10.7,330.1,0
2026-05-20 12:00:00,PZ-004,EQ-020,WBM,72.1,9.6,831.5,0
2026-05-20 18:00:00,PZ-004,EQ-020,WBM,61.6,15.2,697.4,0
2026-05-21 00:00:00,PZ-004,EQ-020,OBM,64.4,13.9,614.5,0
2026-05-21 06:00:00,PZ-004,EQ-020,OBM,57.0,15.9,821.3,0
2026-05-21 12:00:00,PZ-004,EQ-020,OBM,57.7,13.1,450.0,0
2026-05-21 18:00:00,PZ-004,EQ-020,OBM,64.1,15.1,738.5,0
2026-05-22 00:00:00,PZ-004,EQ-020,WBM,47.3,11.4,467.9,0
2026-05-22 06:00:00,PZ-004,EQ-020,OBM,44.8,10.5,733.1,0
2026-05-22 12:00:00,PZ-004,EQ-020,WBM,48.3,15.1,797.0,0
2026-05-22 18:00:00,PZ-004,EQ-020,OBM,60.9,9.8,309.4,0
2026-05-23 00:00:00,PZ-004,EQ-020,OBM,54.4,13.5,579.4,0
2026-05-23 06:00:00,PZ-004,EQ-020,WBM,43.6,14.5,750.5,0
2026-05-23 12:00:00,PZ-004,EQ-020,WBM,51.9,15.7,424.3,0
2026-05-23 18:00:00,PZ-004,EQ-020,OBM,51.8,15.7,616.1,0
2026-05-24 00:00:00,PZ-004,EQ-020,OBM,72.5,14.8,632.7,0
2026-05-24 06:00:00,PZ-004,EQ-020,WBM,49.9,12.0,558.8,0
2026-05-24 12:00:00,PZ-004,EQ-020,WBM,46.2,15.0,715.7,0
2026-05-24 18:00:00,PZ-004,EQ-020,WBM,50.6,9.3,559.7,0
2026-05-25 00:00:00,PZ-004,EQ-020,OBM,70.7,10.0,842.9,0
2026-05-25 06:00:00,PZ-004,EQ-020,OBM,49.7,15.3,560.7,0
2026-05-25 12:00:00,PZ-004,EQ-020,OBM,49.5,15.4,769.9,0
2026-05-25 18:00:00,PZ-004,EQ-020,WBM,62.3,10.0,448.4,0
2026-05-26 00:00:00,PZ-004,EQ-020,WBM,74.5,10.4,776.6,0
2026-05-26 06:00:00,PZ-004,EQ-020,OBM,74.9,10.7,689.2,0
2026-05-26 12:00:00,PZ-004,EQ-020,OBM,56.4,14.5,645.6,0
2026-05-26 18:00:00,PZ-004,EQ-020,OBM,51.0,10.6,512.5,0
2026-05-27 00:00:00,PZ-004,EQ-020,WBM,58.3,12.5,439.7,0
2026-05-27 06:00:00,PZ-004,EQ-020,WBM,78.3,12.1,695.0,0
2026-05-27 12:00:00,PZ-004,EQ-020,OBM,83.2,13.7,751.2,0
2026-05-27 18:00:00,PZ-004,EQ-020,OBM,55.8,12.4,403.4,0
2026-05-28 00:00:00,PZ-004,EQ-020,OBM,68.0,15.1,467.7,0
2026-05-28 06:00:00,PZ-004,EQ-020,OBM,58.1,10.6,339.3,0
2026-05-28 12:00:00,PZ-004,EQ-020,OBM,53.1,10.0,312.5,0
2026-05-28 18:00:00,PZ-004,EQ-020,WBM,44.6,15.7,447.2,0
2026-05-29 00:00:00,PZ-004,EQ-020,OBM,77.0,11.9,454.6,0
2026-05-29 06:00:00,PZ-004,EQ-020,WBM,44.1,9.8,475.5,0
2026-05-29 12:00:00,PZ-004,EQ-020,WBM,75.4,10.6,360.9,0
2026-05-29 18:00:00,PZ-004,EQ-020,OBM,42.7,9.4,636.7,0
2026-05-30 00:00:00,PZ-004,EQ-020,WBM,50.1,15.5,614.6,0
2026-05-30 06:00:00,PZ-004,EQ-020,WBM,46.0,11.8,807.3,0
2026-05-30 12:00:00,PZ-004,EQ-020,OBM,49.4,11.9,324.8,0
2026-05-30 18:00:00,PZ-004,EQ-020,OBM,70.0,12.8,519.0,0
2026-05-31 00:00:00,PZ-004,EQ-020,WBM,64.3,9.8,539.8,0
2026-05-31 06:00:00,PZ-004,EQ-020,WBM,82.1,15.2,528.2,0
2026-05-31 12:00:00,PZ-004,EQ-020,WBM,73.8,13.8,701.2,0
2026-05-31 18:00:00,PZ-004,EQ-020,WBM,72.5,11.1,422.3,0
2026-06-01 00:00:00,PZ-004,EQ-020,WBM,59.2,10.8,791.6,0
2026-06-01 06:00:00,PZ-004,EQ-020,OBM,58.2,13.2,575.4,0
2026-06-01 12:00:00,PZ-004,EQ-020,WBM,70.8,9.8,331.5,0
2026-06-01 18:00:00,PZ-004,EQ-020,OBM,74.6,15.1,409.6,0
2026-06-02 00:00:00,PZ-004,EQ-020,OBM,47.1,14.9,574.4,0
2026-06-02 06:00:00,PZ-004,EQ-020,WBM,59.5,12.7,821.1,0
2026-06-02 12:00:00,PZ-004,EQ-020,OBM,50.2,12.9,800.1,0
2026-06-02 18:00:00,PZ-004,EQ-020,OBM,73.8,10.0,798.1,0
2026-06-03 00:00:00,PZ-004,EQ-020,OBM,76.9,13.4,652.7,0
2026-06-03 06:00:00,PZ-004,EQ-020,WBM,57.2,15.7,441.9,0
2026-06-03 12:00:00,PZ-004,EQ-020,WBM,54.5,14.0,653.7,0
2026-06-03 18:00:00,PZ-004,EQ-020,OBM,74.9,10.9,556.0,0
2026-06-04 00:00:00,PZ-004,EQ-020,WBM,66.2,10.6,335.1,0
2026-06-04 06:00:00,PZ-004,EQ-020,OBM,48.3,14.9,380.5,0
2026-06-04 12:00:00,PZ-004,EQ-020,OBM,64.0,15.0,639.3,0
2026-06-04 18:00:00,PZ-004,EQ-020,OBM,41.6,12.4,663.4,0
2026-06-05 00:00:00,PZ-004,EQ-020,OBM,79.8,12.0,474.4,0
2026-06-05 06:00:00,PZ-004,EQ-020,OBM,59.2,15.1,675.7,0
2026-06-05 12:00:00,PZ-004,EQ-020,OBM,73.2,12.5,530.6,0
2026-06-05 18:00:00,PZ-004,EQ-020,OBM,49.7,12.7,318.9,0
2026-06-06 00:00:00,PZ-004,EQ-020,WBM,45.0,15.6,724.9,0
2026-06-06 06:00:00,PZ-004,EQ-020,WBM,78.0,15.8,579.6,0
2026-06-06 12:00:00,PZ-004,EQ-020,WBM,66.5,11.8,765.1,0
2026-06-06 18:00:00,PZ-004,EQ-020,OBM,49.2,9.6,322.2,0
2026-06-07 00:00:00,PZ-004,EQ-020,WBM,84.7,14.6,681.4,0
2026-06-07 06:00:00,PZ-004,EQ-020,WBM,79.6,16.0,459.4,0
2026-06-07 12:00:00,PZ-004,EQ-020,WBM,40.5,11.6,848.6,0
2026-06-07 18:00:00,PZ-004,EQ-020,OBM,50.7,10.0,787.0,0
2026-06-08 00:00:00,PZ-004,EQ-020,WBM,53.2,10.4,632.1,0
2026-06-08 06:00:00,PZ-004,EQ-020,OBM,48.4,9.4,472.4,0
2026-06-08 12:00:00,PZ-004,EQ-020,OBM,51.4,9.1,572.8,0
2026-06-08 18:00:00,PZ-004,EQ-020,WBM,64.2,11.9,687.2,0
2026-06-09 00:00:00,PZ-004,EQ-020,WBM,80.7,13.9,320.4,0
2026-06-09 06:00:00,PZ-004,EQ-020,OBM,82.5,11.3,625.2,0
2026-06-09 12:00:00,PZ-004,EQ-020,WBM,61.2,14.3,680.1,0
2026-06-09 18:00:00,PZ-004,EQ-020,OBM,54.4,12.7,492.5,0
2026-06-10 00:00:00,PZ-004,EQ-020,OBM,42.2,9.3,335.5,0
2026-06-10 06:00:00,PZ-004,EQ-020,OBM,62.2,11.4,439.5,0
2026-06-10 12:00:00,PZ-004,EQ-020,WBM,70.5,9.7,584.3,0
2026-06-10 18:00:00,PZ-004,EQ-020,WBM,44.6,13.9,613.2,0
2026-06-11 00:00:00,PZ-004,EQ-020,WBM,75.6,11.0,361.9,0
2026-06-11 06:00:00,PZ-004,EQ-020,WBM,70.7,10.7,632.1,0
2026-06-11 12:00:00,PZ-004,EQ-020,WBM,80.0,12.5,630.1,0
2026-06-11 18:00:00,PZ-004,EQ-020,WBM,58.6,15.0,432.5,0
2026-06-12 00:00:00,PZ-004,EQ-020,OBM,82.0,16.0,719.6,0
2026-06-12 06:00:00,PZ-004,EQ-020,OBM,79.9,12.9,337.1,0
2026-06-12 12:00:00,PZ-004,EQ-020,WBM,59.9,14.1,667.2,0
2026-06-12 18:00:00,PZ-004,EQ-020,OBM,63.0,15.5,647.2,0
2026-06-13 00:00:00,PZ-004,EQ-020,OBM,68.8,15.4,496.1,0
2026-06-13 06:00:00,PZ-004,EQ-020,WBM,74.4,15.1,496.6,0
2026-06-13 12:00:00,PZ-004,EQ-020,OBM,84.3,10.4,548.6,0
2026-06-13 18:00:00,PZ-004,EQ-020,OBM,64.8,13.1,304.5,0
2026-06-14 00:00:00,PZ-004,EQ-020,WBM,63.1,12.7,625.7,0
2026-06-14 06:00:00,PZ-004,EQ-020,WBM,51.5,14.6,695.3,0
2026-06-14 12:00:00,PZ-004,EQ-020,WBM,70.0,10.1,826.3,0
2026-06-14 18:00:00,PZ-004,EQ-020,OBM,76.3,12.9,541.1,0
2026-06-15 00:00:00,PZ-004,EQ-020,OBM,68.8,10.4,635.1,0
2026-06-15 06:00:00,PZ-004,EQ-020,WBM,57.2,10.6,761.2,0
2026-06-15 12:00:00,PZ-004,EQ-020,WBM,71.3,15.3,484.4,0
2026-06-15 18:00:00,PZ-004,EQ-020,WBM,49.1,11.3,649.7,0
2026-06-16 00:00:00,PZ-004,EQ-020,WBM,46.9,10.0,746.9,0
2026-06-16 06:00:00,PZ-004,EQ-020,OBM,62.0,12.2,416.1,0
2026-06-16 12:00:00,PZ-004,EQ-020,WBM,84.6,14.7,644.4,0
2026-06-16 18:00:00,PZ-004,EQ-020,WBM,55.8,12.3,532.1,0
2026-06-17 00:00:00,PZ-004,EQ-020,OBM,43.7,11.5,373.1,0
2026-06-17 06:00:00,PZ-004,EQ-020,OBM,71.7,9.1,480.9,0
2026-06-17 12:00:00,PZ-004,EQ-020,OBM,62.5,9.5,583.6,0
2026-06-17 18:00:00,PZ-004,EQ-020,OBM,51.1,10.0,458.4,0
2026-06-18 00:00:00,PZ-004,EQ-020,WBM,79.0,11.2,558.6,0
2026-06-18 06:00:00,PZ-004,EQ-020,WBM,59.9,15.0,344.3,0
2026-06-18 12:00:00,PZ-004,EQ-020,OBM,78.5,10.4,566.4,0
2026-06-18 18:00:00,PZ-004,EQ-020,WBM,65.1,14.9,815.1,0
2026-06-19 00:00:00,PZ-004,EQ-020,WBM,52.2,10.1,536.9,0
2026-06-19 06:00:00,PZ-004,EQ-020,OBM,80.5,11.5,614.7,0
2026-06-19 12:00:00,PZ-004,EQ-020,OBM,79.2,12.3,798.8,0
2026-06-19 18:00:00,PZ-004,EQ-020,OBM,75.0,10.6,811.3,0
2026-06-20 00:00:00,PZ-004,EQ-020,OBM,67.7,13.7,360.1,0
2026-06-20 06:00:00,PZ-004,EQ-020,OBM,55.2,14.9,687.5,0
2026-06-20 12:00:00,PZ-004,EQ-020,OBM,44.0,11.9,633.9,0
2026-06-20 18:00:00,PZ-004,EQ-020,OBM,51.4,15.9,653.7,0
2026-06-21 00:00:00,PZ-004,EQ-020,OBM,67.1,14.0,639.4,0
2026-06-21 06:00:00,PZ-004,EQ-020,OBM,52.7,13.0,369.0,0
2026-06-21 12:00:00,PZ-004,EQ-020,OBM,58.2,13.7,573.8,0
2026-06-21 18:00:00,PZ-004,EQ-020,OBM,76.6,11.0,531.8,0
2026-06-22 00:00:00,PZ-004,EQ-020,WBM,79.8,14.5,505.5,0
2026-06-22 06:00:00,PZ-004,EQ-020,OBM,74.7,9.3,709.9,0
2026-06-22 12:00:00,PZ-004,EQ-020,WBM,68.6,11.1,397.5,0
2026-06-22 18:00:00,PZ-004,EQ-020,WBM,77.1,14.2,839.4,0
2026-06-23 00:00:00,PZ-004,EQ-020,WBM,56.5,14.9,518.3,0
2026-06-23 06:00:00,PZ-004,EQ-020,OBM,50.6,9.5,399.3,0
2026-06-23 12:00:00,PZ-004,EQ-020,WBM,65.8,13.3,613.5,0
2026-06-23 18:00:00,PZ-004,EQ-020,OBM,57.3,15.1,589.1,0
2026-06-24 00:00:00,PZ-004,EQ-020,WBM,71.6,11.8,458.4,0
2026-06-24 06:00:00,PZ-004,EQ-020,WBM,57.6,11.2,740.1,0
2026-06-24 12:00:00,PZ-004,EQ-020,OBM,62.5,9.6,833.3,0
2026-06-24 18:00:00,PZ-004,EQ-020,WBM,66.2,15.3,811.9,0
2026-06-25 00:00:00,PZ-004,EQ-020,OBM,52.5,15.9,433.9,0
2026-06-25 06:00:00,PZ-004,EQ-020,OBM,46.9,12.7,557.5,0
2026-06-25 12:00:00,PZ-004,EQ-020,WBM,62.6,9.3,414.3,0
2026-06-25 18:00:00,PZ-004,EQ-020,OBM,50.4,11.6,456.8,0
2026-06-26 00:00:00,PZ-004,EQ-020,WBM,50.1,11.5,810.5,0
2026-06-26 06:00:00,PZ-004,EQ-020,OBM,48.6,12.9,811.0,0
2026-06-26 12:00:00,PZ-004,EQ-020,WBM,84.9,12.5,475.8,0
2026-06-26 18:00:00,PZ-004,EQ-020,WBM,41.4,15.2,535.9,0
2026-06-27 00:00:00,PZ-004,EQ-020,OBM,68.5,13.8,818.8,0
2026-06-27 06:00:00,PZ-004,EQ-020,WBM,81.5,9.5,418.0,0
2026-06-27 12:00:00,PZ-004,EQ-020,OBM,80.7,12.2,457.4,0
2026-06-27 18:00:00,PZ-004,EQ-020,OBM,47.1,12.8,623.6,0
2026-06-28 00:00:00,PZ-004,EQ-020,OBM,44.4,13.8,312.0,0
2026-06-28 06:00:00,PZ-004,EQ-020,OBM,45.2,9.1,339.1,0
2026-06-28 12:00:00,PZ-004,EQ-020,WBM,43.1,10.8,590.9,0
2026-06-28 18:00:00,PZ-004,EQ-020,OBM,67.6,13.2,793.0,0
2026-06-29 00:00:00,PZ-004,EQ-020,OBM,68.4,12.6,547.7,0
2026-06-29 06:00:00,PZ-004,EQ-020,OBM,67.5,12.1,715.5,0
2026-06-29 12:00:00,PZ-004,EQ-020,OBM,70.9,9.5,521.1,0
2026-06-29 18:00:00,PZ-004,EQ-020,OBM,76.6,15.8,569.0,0
2026-06-30 00:00:00,PZ-004,EQ-020,OBM,43.2,15.8,717.2,0
2026-06-30 06:00:00,PZ-004,EQ-020,WBM,40.7,12.6,366.7,0
2026-06-30 12:00:00,PZ-004,EQ-020,OBM,73.9,11.0,756.0,0
2026-06-30 18:00:00,PZ-004,EQ-020,OBM,48.0,9.4,768.1,0
2026-07-01 00:00:00,PZ-004,EQ-020,OBM,81.7,12.1,463.9,0
2026-07-01 06:00:00,PZ-004,EQ-020,OBM,69.5,10.9,694.8,0
2026-07-01 12:00:00,PZ-004,EQ-020,OBM,47.3,14.3,812.9,0
2026-07-01 18:00:00,PZ-004,EQ-020,OBM,50.4,9.7,653.3,0
2026-07-02 00:00:00,PZ-004,EQ-020,OBM,83.2,10.0,506.8,0
